CODIGO DA TRANSACAO,DATA,TIPO,DESCRICAO,VALOR
3535d75d-dae7-4d92-a83f-58c70744eff5,04/04/2022,Vendas,Plano de Recebimento,"2,93"
a533ce4e-80b2-4c28-9fdf-1f5ad602d2ff,04/04/2022,Vendas,Plano de Recebimento,"22,45"
97a20fca-4559-4b87-8093-53d39aa698f6,04/04/2022,Vendas,Plano de Recebimento,19
56274dcf-c143-4c83-be71-cdef1f1ad3b0,04/04/2022,Vendas,Plano de Recebimento,"11,71"
917f7c87-4de9-4345-9a6d-57dc309a8a8e,04/04/2022,Vendas,Plano de Recebimento,"2,44"
0339c2fc-d9d7-4902-b445-8460e62b613a,04/04/2022,Vendas,Plano de Recebimento,"5,86"
515f03b9-24df-43d2-84cb-758a14a18c0b,04/04/2022,Vendas,Plano de Recebimento,"12,35"
ccff0cc4-1aac-4016-8d90-c4783699787f,04/04/2022,Vendas,Plano de Recebimento,19
f118d6cc-17d6-4205-bc50-93a1bf98f400,04/04/2022,Vendas,Plano de Recebimento,"5,86"
ffc415e4-ae61-4ee5-bfd3-4850f710c71e,04/04/2022,Vendas,Plano de Recebimento,"2,93"
9485fd7a-d14d-44db-a24d-2408535f8ab4,04/04/2022,Vendas,Plano de Recebimento,"3,9"
1c2b10c8-9474-4f5a-90c1-738cc3430cb6,04/04/2022,Vendas,Plano de Recebimento,"11,4"
fbb216a0-e315-4d53-b668-98440e38036d,04/04/2022,Vendas,Plano de Recebimento,"0,95"
fce44c49-0c02-4378-a7d0-604858012e8f,04/04/2022,Vendas,Plano de Recebimento,"9,76"
d9ca41e3-d47d-4fde-9912-2181ee125b00,04/04/2022,Vendas,Plano de Recebimento,"3,8"
03083b66-a873-48c9-b28c-48cb527e25e7,04/04/2022,Vendas,Plano de Recebimento,"3,12"
3668d2fd-5b2a-4126-b97b-47012a7924ea,04/04/2022,Vendas,Plano de Recebimento,"2,85"
7f20d311-fe5e-4533-9690-233db3f64126,04/04/2022,Vendas,Plano de Recebimento,"0,98"
a37f9c09-0a24-481e-b74b-77ff17bc045e,04/04/2022,Vendas,Plano de Recebimento,"2,45"
1bdecf5a-7137-42d7-bbf7-409536ee9768,04/04/2022,Vendas,Plano de Recebimento,"5,7"
80ccc415-87be-4144-a620-9911fbbfaa51,04/04/2022,Pix Enviado,Transferência Pix,"-1745,74"
1825a447-9c6f-4b32-af0b-7abd44090264,04/04/2022,Vendas,Plano de Recebimento,"15,2"
83ed3e82-52cc-47f5-8901-151564f650ad,04/04/2022,Vendas,Plano de Recebimento,"7,85"
15928608-2bd4-4f1b-b454-1bac8ee9e587,04/04/2022,Vendas,Plano de Recebimento,"12,69"
925f225a-a697-4ed6-a1ba-31cc80f18fd8,04/04/2022,Vendas,Plano de Recebimento,"2,64"
5186d9e7-a084-4bae-b3c9-9515021429bd,04/04/2022,Vendas,Plano de Recebimento,"11,4"
ff29d206-4023-42ac-bf59-590f6213da2f,04/04/2022,Vendas,Plano de Recebimento,"5,23"
2a4215a2-7416-4d0c-aa82-975505c58743,04/04/2022,Vendas,Plano de Recebimento,"8,08"
00ca59d7-4281-4398-bab2-81104549077c,04/04/2022,Vendas,Plano de Recebimento,"22,8"
91729304-f32c-4997-9e71-0e13dc44fc57,04/04/2022,Vendas,Plano de Recebimento,"7,6"
b3dc3779-18ee-4e3f-a57b-96f6a9663363,04/04/2022,Vendas,Plano de Recebimento,"3,42"
bc33199e-c64f-4f63-a057-1a02698f960f,04/04/2022,Vendas,Plano de Recebimento,"7,81"
978b2cad-61a3-40a8-abb4-810ddb26aa08,05/04/2022,Vendas,Plano de Recebimento,"7,81"
ee1dd133-cc84-40f5-a709-c69202557b08,05/04/2022,Vendas,Plano de Recebimento,"2,38"
c5e62c81-c1f5-4aff-8bca-c034e5a19312,05/04/2022,Vendas,Plano de Recebimento,"13,78"
ff8d63ac-7212-433b-bda3-11eccfcc0610,05/04/2022,Vendas,Plano de Recebimento,"3,33"
9f41f4a8-3e4d-43e2-9c3d-1e6321150cde,05/04/2022,Vendas,Plano de Recebimento,"7,6"
e696c3f4-f08b-441a-8f2e-56daa2b9beb1,05/04/2022,Vendas,Plano de Recebimento,"4,88"
5ffe78a5-6346-4867-b370-e07ba1eb11d8,05/04/2022,Vendas,Plano de Recebimento,"3,51"
5a81899f-3199-4c41-84f7-d9388943370e,05/04/2022,Vendas,Plano de Recebimento,"7,81"
1e11405d-c2f4-4218-99eb-13ec3508a491,05/04/2022,Vendas,Plano de Recebimento,"3,8"
57fcbbdf-2474-4bdd-889a-1741a49d90c7,05/04/2022,Vendas,Plano de Recebimento,"13,3"
e21bf22f-1ed9-4e5a-af17-dc8ba6d57ee8,05/04/2022,Vendas,Plano de Recebimento,"3,8"
714dee8f-8af6-46fa-901a-862b33f6fafc,05/04/2022,Vendas,Plano de Recebimento,"18,25"
cbec961e-4504-49cd-969d-04c96c6d57cd,05/04/2022,Vendas,Plano de Recebimento,"3,9"
0f163d23-1da4-428d-a552-3523924a1753,05/04/2022,Vendas,Plano de Recebimento,"9,5"
5014e379-4d32-464d-8a85-8a0632df72ae,05/04/2022,Vendas,Plano de Recebimento,"9,5"
8eb39e8f-b74e-4cfb-9b3d-a021c5503977,05/04/2022,Vendas,Plano de Recebimento,"25,38"
d8cebcaf-cfb9-45df-a315-366c223c2dc2,05/04/2022,Vendas,Plano de Recebimento,"9,76"
5cd32aaf-8c40-46c9-8036-3dbc593fdb46,05/04/2022,Vendas,Plano de Recebimento,"1,95"
2d1d87a4-9634-4a03-bd05-7680e7e5253c,05/04/2022,Vendas,Plano de Recebimento,"2,76"
fae38de8-c75e-4b34-b20e-38499b85b12c,05/04/2022,Vendas,Plano de Recebimento,"11,4"
2757fd64-af86-41f2-b604-a6c06ee745b9,05/04/2022,Vendas,Plano de Recebimento,"3,9"
85738726-9006-4caf-9316-d2705f3f1113,05/04/2022,Vendas,Plano de Recebimento,"3,9"
23ea35ee-b374-453f-bb86-85bde73f9d0d,05/04/2022,Vendas,Plano de Recebimento,"11,4"
71a848be-c6c2-4a0b-89af-662dbe4ea99c,05/04/2022,Vendas,Plano de Recebimento,"5,08"
e1ead7cb-c883-4275-9c3a-ca856468be57,05/04/2022,Vendas,Plano de Recebimento,"11,4"
84a66d21-1b8d-4b71-b01e-14ae5e70665c,05/04/2022,Vendas,Plano de Recebimento,"9,76"
74ae1e33-cf7b-4e44-9e50-6cb21e0e9cb5,05/04/2022,Vendas,Plano de Recebimento,"4,88"
eb791d20-be2a-46c4-a986-6cb486421079,05/04/2022,Vendas,Plano de Recebimento,"7,6"
b375dd3e-fd3d-4665-a0c0-298e9727b19f,05/04/2022,Vendas,Plano de Recebimento,"7,81"
e6bc6e47-9252-4606-9ff6-710accc0b9ec,05/04/2022,Vendas,Plano de Recebimento,"4,29"
0fce437c-e7b1-417e-9c0d-476c0acd4e11,05/04/2022,Vendas,Plano de Recebimento,"3,8"
825b2f1b-2729-4072-8615-c2b597b2fc03,05/04/2022,Vendas,Plano de Recebimento,"3,8"
c1ed49d7-bbf6-4b91-aa94-f52dabf8df40,05/04/2022,Vendas,Plano de Recebimento,"3,9"
0ecf0587-5a2c-4678-80c6-9f117c3e8efa,05/04/2022,Vendas,Plano de Recebimento,"2,93"
1477126d-d790-44f8-9a4d-1d27d83ac39a,05/04/2022,Vendas,Plano de Recebimento,"11,71"
1d2d7b55-7cc6-48f4-b67b-979dfad2f45b,05/04/2022,Vendas,Plano de Recebimento,"5,13"
e07d944a-ab2c-484a-9805-f71b5aa3da37,05/04/2022,Vendas,Plano de Recebimento,"11,4"
84bf5340-2218-4625-a7ee-986c0d57be60,05/04/2022,Vendas,Plano de Recebimento,"21,47"
f18d16a7-55b7-4878-9883-b7d6b714e990,05/04/2022,Vendas,Plano de Recebimento,"9,5"
ad508604-186d-4d75-a3e8-3f0eb968d3a7,05/04/2022,Vendas,Plano de Recebimento,"1,9"
5e854697-7faf-4b32-be6d-a0dde11b0bde,05/04/2022,Vendas,Plano de Recebimento,"11,4"
bd5a8c9b-9ea1-4c3f-8ebb-8d6a5a9870be,05/04/2022,Vendas,Plano de Recebimento,"21,47"
debc3238-efa9-41c9-9978-a4de7955b408,05/04/2022,Vendas,Plano de Recebimento,"5,37"
7db27684-0cf0-4950-a438-c7c620bf8e10,05/04/2022,Vendas,Plano de Recebimento,"13,67"
a25cf9d0-7f8a-4df9-8126-a23b2f8836cf,05/04/2022,Vendas,Plano de Recebimento,"11,77"
e2df2abe-240a-4d4a-b718-8d63c516e8f2,05/04/2022,Vendas,Plano de Recebimento,"2,76"
8c399a5c-0f7d-471c-ac7e-bb7e89b8cf77,05/04/2022,Vendas,Plano de Recebimento,"10,74"
67097cda-b984-4b21-afcd-d3cd1d94f51a,05/04/2022,Vendas,Plano de Recebimento,"4,75"
41a4cdf1-c21b-46b1-a79b-bfc0c2bd1cbe,05/04/2022,Vendas,Plano de Recebimento,"8,78"
f3da097b-96b7-4c41-93a3-cf6f81dab729,05/04/2022,Vendas,Plano de Recebimento,"11,4"
481ad4e4-b20a-4976-8c63-9a359b5f894f,05/04/2022,Vendas,Plano de Recebimento,"2,44"
26813aa6-e4d7-46f3-bcc5-39ebe99f4c1c,05/04/2022,Vendas,Plano de Recebimento,"9,5"
748068fe-c753-4e39-b18f-a9d1f0cd259f,05/04/2022,Vendas,Plano de Recebimento,"11,4"
c3002f44-5951-4470-9c70-a85e7a35fb67,05/04/2022,Vendas,Plano de Recebimento,"6,83"
7574286f-7e17-47ed-a1b3-b51e282fdfd5,05/04/2022,Pix Recebido,Recebimento de transferência Pix,12
571bd1a5-ac79-4b27-baf9-0979c3267662,05/04/2022,Vendas,Plano de Recebimento,"9,5"
4294dfca-711e-45f0-8841-cc82f7122d24,05/04/2022,Vendas,Plano de Recebimento,"2,76"
3eb23575-986b-4f82-a480-d0e523348db9,05/04/2022,Vendas,Plano de Recebimento,"11,4"
995ddc54-db2f-4ca5-9217-3c3158958bcb,05/04/2022,Vendas,Plano de Recebimento,"7,6"
43519f5e-fe5e-4cca-90bc-6db1694a7acc,05/04/2022,Vendas,Plano de Recebimento,"3,8"
f9e32210-2e3d-45fa-ac61-2baf0e2549c6,05/04/2022,Vendas,Plano de Recebimento,"2,76"
cc5090a3-9d0b-4844-b066-b1f3a72533ed,05/04/2022,Vendas,Plano de Recebimento,"1,9"
55f1629d-e3ee-4aac-882d-b9cfa8050bcf,05/04/2022,Vendas,Plano de Recebimento,"3,8"
3749ad97-7d5f-4e5f-a768-b145d4b337b0,05/04/2022,Vendas,Plano de Recebimento,"3,9"
6d772008-7fb0-4327-96a3-8e9a83662997,05/04/2022,Vendas,Plano de Recebimento,"3,9"
288898ca-cbbb-4550-8902-b224141b4080,05/04/2022,Vendas,Plano de Recebimento,"1,95"
8a46ebc9-f5ff-4d29-8dc8-1ffa95b0d61f,05/04/2022,Vendas,Plano de Recebimento,"2,83"
095dc12b-a212-4f6c-a427-67592039f002,05/04/2022,Vendas,Plano de Recebimento,"12,54"
b005ac59-a741-4a27-a1d4-7fab05f04b72,05/04/2022,Vendas,Plano de Recebimento,"15,2"
e20c5c9e-a872-4256-92ae-c3afb4712651,05/04/2022,Vendas,Plano de Recebimento,"13,67"
961b5786-bcca-43ae-8d3f-d81e9f42707c,05/04/2022,Vendas,Plano de Recebimento,"2,85"
add81b4a-103b-4ec5-aadc-cfcfb6edc15e,05/04/2022,Vendas,Plano de Recebimento,"11,71"
84f576dd-2469-4697-b0d0-5a7ec2a8d187,05/04/2022,Vendas,Plano de Recebimento,"3,8"
256512c9-a7e9-45cb-9910-3e83a35d7c18,05/04/2022,Vendas,Plano de Recebimento,"23,43"
46016c5a-db5a-4dd2-b51d-e182bbeeaa81,05/04/2022,Vendas,Plano de Recebimento,"7,81"
fa0c07a6-e524-4210-900b-70853126ac11,05/04/2022,Pix Recebido,Recebimento de transferência Pix,"3,2"
6875a8c1-c21a-4373-a098-823c86864512,05/04/2022,Vendas,Plano de Recebimento,"2,76"
8960886e-e6ea-438f-b9ef-584a498b5cac,05/04/2022,Vendas,Plano de Recebimento,"5,4"
623d4f15-8c70-4e8f-b44b-cbccad42c9d9,05/04/2022,Vendas,Plano de Recebimento,"2,38"
f4a8f833-3a8f-47d6-9e03-77307aa67f12,05/04/2022,Vendas,Plano de Recebimento,"22,8"
c0b22eee-7c54-47a3-bd2a-0986526e0a22,06/04/2022,Vendas,Plano de Recebimento,"15,2"
e3ab2d5e-0ec6-48a3-bf61-6dfdc06bbf48,06/04/2022,Vendas,Plano de Recebimento,"11,71"
2080265d-5b0d-4db2-8699-471cc2b48deb,06/04/2022,Vendas,Plano de Recebimento,"2,25"
d888d906-c2f1-4bb0-95b7-af34d99a643b,06/04/2022,Vendas,Plano de Recebimento,"5,23"
3f2de2a8-9684-461e-8dc2-e3fe07b8e6a2,06/04/2022,Vendas,Plano de Recebimento,"11,71"
238c61a9-1b05-4b0f-bc66-43a36b23f713,06/04/2022,Vendas,Plano de Recebimento,"9,76"
55f1eb7b-d9d7-4d07-a4e4-8e4f7612aa0e,06/04/2022,Vendas,Plano de Recebimento,"15,7"
5baa4a19-4411-4a90-b47b-89afa5478f18,06/04/2022,Vendas,Plano de Recebimento,"31,24"
647c8980-297f-45ef-932a-b20b3103836f,06/04/2022,Vendas,Plano de Recebimento,"21,47"
0cf9375a-0cf9-4840-8a9c-310dae9274d9,06/04/2022,Vendas,Plano de Recebimento,"0,98"
159ec189-0c59-4c94-91fa-0824f9fc8398,06/04/2022,Vendas,Plano de Recebimento,"7,81"
89f280a2-9ba7-4e78-86cb-b8a07db7b713,06/04/2022,Vendas,Plano de Recebimento,1
5c63de60-e42e-468a-a82d-1becf7c810af,06/04/2022,Vendas,Plano de Recebimento,"2,93"
166e48b2-41ca-4c15-af6d-feba46028383,06/04/2022,Vendas,Plano de Recebimento,"3,04"
067198e5-83cd-4529-ac20-5e1c5d7bcffd,06/04/2022,Vendas,Plano de Recebimento,"3,04"
75ddc9e4-55f1-44bd-a51a-5069124b8822,06/04/2022,Vendas,Plano de Recebimento,"11,71"
3813afdb-fc46-4999-b727-1b738ab5325c,06/04/2022,Vendas,Plano de Recebimento,"3,9"
ffce0326-6673-4881-b629-97be1e92bad6,06/04/2022,Vendas,Plano de Recebimento,"9,98"
f72c1455-9a12-485b-aee8-80ed58dbd9e1,06/04/2022,Vendas,Plano de Recebimento,"15,13"
3dfd4e34-67e4-4dcf-8639-41709a9ba3ed,06/04/2022,Pix Recebido,Recebimento de transferência Pix,8
fe1da1d7-2064-4d52-a50e-737f8060f1d8,06/04/2022,Vendas,Plano de Recebimento,"11,71"
5021bdbc-eb0c-40b1-a446-fba09bf09487,06/04/2022,Vendas,Plano de Recebimento,"11,77"
67f5a7dc-c114-4913-98dc-63c7e69483df,06/04/2022,Vendas,Plano de Recebimento,"3,8"
ec587624-df4a-4efe-99eb-dfb443d6e043,06/04/2022,Vendas,Plano de Recebimento,"3,9"
1e7f7f69-3821-4871-b891-475c5ce72234,06/04/2022,Vendas,Plano de Recebimento,"11,4"
9c41156b-8a9d-4a1a-83e5-1fe326b45bd3,06/04/2022,Vendas,Plano de Recebimento,"11,71"
ce9adb67-9b23-445a-a631-e9ba66f8b877,06/04/2022,Vendas,Plano de Recebimento,"2,85"
b23ec216-b330-4209-86d2-183ece68723e,06/04/2022,Vendas,Plano de Recebimento,"7,6"
fffbc6e9-a5cd-4f49-85fd-10c3b1911cce,06/04/2022,Vendas,Plano de Recebimento,"0,98"
80c0ba21-0586-45c1-98e3-f3410b872641,06/04/2022,Vendas,Plano de Recebimento,"9,76"
ca107fff-af14-4b4c-814f-8719753b4fa0,06/04/2022,Vendas,Plano de Recebimento,"9,88"
26490c7a-79dd-4eb8-a357-2395aae27087,06/04/2022,Vendas,Plano de Recebimento,"7,6"
68d9478b-9b89-403a-b813-50fa9b16e228,06/04/2022,Vendas,Plano de Recebimento,"7,6"
e9909c97-4a3e-42f0-8e3c-70c2c3438da4,06/04/2022,Vendas,Plano de Recebimento,"5,37"
83c5c4a3-992f-4af3-ae58-33ea84507036,06/04/2022,Vendas,Plano de Recebimento,"5,51"
2e30cb37-d24d-4c5f-9ae7-b264c9b1a353,06/04/2022,Vendas,Plano de Recebimento,"7,6"
f6ad0994-c9c1-4f9f-9311-fd6b35db85fe,06/04/2022,Vendas,Plano de Recebimento,"16,53"
d8e27875-bac8-4a93-99b3-04c54f22d27c,06/04/2022,Vendas,Plano de Recebimento,"3,04"
62a0153a-3434-48e9-a42e-5b21f08a0472,06/04/2022,Vendas,Plano de Recebimento,"1,81"
9e6ea0e9-b420-4dbb-a3af-fd39f6a4add6,06/04/2022,Vendas,Plano de Recebimento,"5,89"
44f83d28-8975-4115-8b4d-c64ca0b67f88,06/04/2022,Vendas,Plano de Recebimento,"8,55"
59651986-6eda-48ea-b182-85bf91240056,06/04/2022,Vendas,Plano de Recebimento,"9,5"
2ba8466b-e9d6-499f-bed6-2992576cddb8,06/04/2022,Vendas,Plano de Recebimento,"3,42"
d9a22883-7147-4ffd-9f01-a9a0f8f22b3c,06/04/2022,Vendas,Plano de Recebimento,"6,34"
9c7b27be-5b76-49f1-b627-a735fa86078b,06/04/2022,Vendas,Plano de Recebimento,"2,76"
383d3b70-0258-492b-a387-2b7911c3b170,06/04/2022,Vendas,Plano de Recebimento,"13,67"
0cdc6dfd-da76-45de-aa6d-4c88d5e1c39c,06/04/2022,Vendas,Plano de Recebimento,"9,5"
a6b5b9e2-57a5-4bb6-abc7-ac6a56297395,06/04/2022,Vendas,Plano de Recebimento,"9,88"
69c9d267-de36-4757-812a-81373149e9ab,06/04/2022,Vendas,Plano de Recebimento,"5,37"
893cd340-9e70-4efb-9e7a-1df85d6c40ec,06/04/2022,Vendas,Plano de Recebimento,"4,39"
e9ca40e7-1600-4e2b-90c4-47360093376e,06/04/2022,Vendas,Plano de Recebimento,"3,9"
1b8ff302-b006-4485-94d2-ee945a6cc98d,06/04/2022,Vendas,Plano de Recebimento,"11,71"
52d5a5a4-dce4-4093-81e4-413906a1faf1,06/04/2022,Vendas,Plano de Recebimento,"5,23"
53021b49-470e-4edc-8fe6-30bf1defd31b,06/04/2022,Vendas,Plano de Recebimento,"2,39"
eee8a623-d2b0-48bc-8010-dce90d2edab2,06/04/2022,Vendas,Plano de Recebimento,"9,5"
70a8f9e3-e123-4720-9049-1af3bcea54be,06/04/2022,Vendas,Plano de Recebimento,"25,38"
4f0243b8-5c53-4f4c-b983-cc2c08f0f853,06/04/2022,Vendas,Plano de Recebimento,"3,9"
ced3f86d-a3d0-4d1e-8877-12505d78f544,06/04/2022,Vendas,Plano de Recebimento,"2,85"
6cd56a7e-d4f7-4285-90ba-619b70e3bece,06/04/2022,Vendas,Plano de Recebimento,"7,6"
b63dcadd-66e2-4652-8eb1-22277295f3d1,06/04/2022,Vendas,Plano de Recebimento,"5,23"
5460574a-2f35-4636-96f3-f4ff9560d756,06/04/2022,Vendas,Plano de Recebimento,"5,37"
eac1f67d-8402-46c9-8e22-dac6b194d568,06/04/2022,Vendas,Plano de Recebimento,"11,4"
57ce967f-3bc3-4316-bf7b-9b10617f857c,06/04/2022,Vendas,Plano de Recebimento,"10,45"
7ae190a0-2a9d-41db-bb5e-1b61f48506c2,06/04/2022,Vendas,Plano de Recebimento,"16,59"
0d84d893-c065-435d-80df-45eba410635d,06/04/2022,Vendas,Plano de Recebimento,"9,5"
c53444d4-dc5d-4c09-9ff9-a4be25ae0cc0,06/04/2022,Vendas,Plano de Recebimento,"4,88"
76b1e5c2-b2a3-4582-8a26-87d231987634,06/04/2022,Vendas,Plano de Recebimento,"7,6"
cb4e0dd2-2b53-4d9c-872a-3e7cd2728f6e,06/04/2022,Vendas,Plano de Recebimento,"2,38"
9200e1d9-f834-405f-a3dd-f44864e446ec,06/04/2022,Vendas,Plano de Recebimento,"1,96"
c67d5e7c-375e-477b-bf17-21dcecee4be9,06/04/2022,Vendas,Plano de Recebimento,"9,76"
b3a22c97-d791-4caf-92e3-aef4ef16e616,06/04/2022,Vendas,Plano de Recebimento,"3,12"
c7b1142e-a152-4dcf-a4f1-32f1d6058364,06/04/2022,Vendas,Plano de Recebimento,"2,38"
e0a2e389-df8d-43c5-ad4d-81aabdbc416b,06/04/2022,Vendas,Plano de Recebimento,"2,57"
7ac4a1a7-e831-4b7a-8f52-fac7ebf0899d,06/04/2022,Vendas,Plano de Recebimento,"9,5"
76e789a3-2069-41e1-9fc8-60d697819573,06/04/2022,Vendas,Plano de Recebimento,"2,93"
40d94edf-f880-4000-87b2-15df30f70514,06/04/2022,Vendas,Plano de Recebimento,"6,18"
329439ec-2de0-4ece-85fa-358f933cfd58,07/04/2022,Vendas,Plano de Recebimento,"3,42"
87b3a03f-778b-4a79-a0f8-46c294243b5c,07/04/2022,Vendas,Plano de Recebimento,"22,84"
06f08dde-8fcf-428f-b0ea-6afaab049a07,07/04/2022,Vendas,Plano de Recebimento,"2,38"
afa617da-63ac-41a6-a7e9-02e267a306ea,07/04/2022,Vendas,Plano de Recebimento,"11,4"
7adb96d8-7506-4326-9d94-35915e0605e9,07/04/2022,Vendas,Plano de Recebimento,"9,5"
bb8898b0-e012-4c84-9087-1e5cbe15c919,07/04/2022,Vendas,Plano de Recebimento,"17,57"
099ec334-1889-455f-ab41-e3491e81b02c,07/04/2022,Vendas,Plano de Recebimento,"2,38"
b1c916f0-f2c4-476e-84c9-8645d09728b1,07/04/2022,Vendas,Plano de Recebimento,"3,9"
d11e7589-960f-4f62-af44-5cb07cae8e71,07/04/2022,Vendas,Plano de Recebimento,"3,8"
1cf6eb28-1143-42db-aea8-043d5b3ff9b5,07/04/2022,Vendas,Plano de Recebimento,"3,12"
f5feedc5-74ae-4d89-81d5-98925c64a3dd,07/04/2022,Vendas,Plano de Recebimento,"7,81"
2eb7ac2d-b810-4641-bc98-5b9dddac616b,07/04/2022,Vendas,Plano de Recebimento,"7,6"
8f713ff9-010b-47d7-8f0e-081778e1b22d,07/04/2022,Vendas,Plano de Recebimento,"11,4"
9d36ec30-a7b2-4c36-b88c-3c436506a559,07/04/2022,Vendas,Plano de Recebimento,"7,6"
15690f57-5c08-41df-bcb9-ce95c075d22d,07/04/2022,Vendas,Plano de Recebimento,"7,6"
0e6dd591-91af-4780-8a1f-16e411272458,07/04/2022,Vendas,Plano de Recebimento,"11,71"
57dd60f1-3f58-4b4e-8fbf-21618e5c6eb5,07/04/2022,Vendas,Plano de Recebimento,"2,85"
f196f551-c069-46ea-b8f8-cf566671f1e7,07/04/2022,Vendas,Plano de Recebimento,"2,09"
7c72785a-405a-482f-b99b-861e0bfca5ad,07/04/2022,Vendas,Plano de Recebimento,"3,9"
28a99c36-4318-49bc-b0f8-cdb187805b55,07/04/2022,Vendas,Plano de Recebimento,"21,57"
31860534-a0e5-435a-9cd1-c5411a95a8f7,07/04/2022,Vendas,Plano de Recebimento,"2,38"
44e026f3-9906-40e4-bd38-26f4393e5af4,07/04/2022,Vendas,Plano de Recebimento,"2,38"
12a3fc20-d7cc-4d39-b2ac-8b90bada6c9f,07/04/2022,Vendas,Plano de Recebimento,"6,28"
1a2e1838-ec81-4d64-ab12-6588ab526f21,07/04/2022,Vendas,Plano de Recebimento,"2,93"
633019c0-cafc-4e14-a6c7-ac61e3b7d46a,07/04/2022,Vendas,Plano de Recebimento,"11,4"
cbe3362c-d06a-41d6-9b99-6d314c722b4d,07/04/2022,Vendas,Plano de Recebimento,"2,93"
b8a23145-3bce-45d7-9d37-c8aba1ae2b8d,07/04/2022,Vendas,Plano de Recebimento,"9,76"
0733b104-743b-4bc7-935e-eb9a11b1ff3e,07/04/2022,Vendas,Plano de Recebimento,"11,71"
b2cd8669-b6e0-4708-910b-ee331fa02cd4,07/04/2022,Vendas,Plano de Recebimento,"3,8"
62e16aa2-bce5-4a9b-ac02-da97087a5266,07/04/2022,Vendas,Plano de Recebimento,"11,77"
5ff45def-a83a-4098-88f6-21f8b5b09f8e,07/04/2022,Vendas,Plano de Recebimento,"9,5"
3c5ced32-a478-471c-9570-88464c29b547,07/04/2022,Vendas,Plano de Recebimento,"4,91"
bea355b0-e56e-41ce-95a8-fe4fc42db987,07/04/2022,Vendas,Plano de Recebimento,"4,39"
719a26a8-62a7-4969-9b58-5897c30c56cd,07/04/2022,Vendas,Plano de Recebimento,"9,5"
e1bfb566-4875-4fdd-b84f-87d23e487157,07/04/2022,Vendas,Plano de Recebimento,"4,88"
82aa7008-67b1-4d48-ab85-eaee691d2e32,07/04/2022,Pix Recebido,Recebimento de transferência Pix,"5945,3"
729715f6-5d0c-4e8f-8804-fc7eebb9b5a0,07/04/2022,Pix Recebido,Recebimento de transferência Pix,5
2fccfdc1-642d-448f-9805-120d883c7120,07/04/2022,Vendas,Plano de Recebimento,"2,93"
a85f7875-3202-4993-bffe-1ad524a1b271,07/04/2022,Transferência Enviada,Transferência para outras contas,-1200
1c196796-48fd-4fe9-ae7b-1a1ed8617f05,07/04/2022,Vendas,Plano de Recebimento,"7,85"
f6611468-60cd-43d1-8bbe-a5969a4dd8e4,07/04/2022,Vendas,Plano de Recebimento,"1,95"
e73ad256-7e4a-41a4-91c1-5e270b416aef,07/04/2022,Vendas,Plano de Recebimento,"3,33"
11262baa-b56f-4e62-bf72-a30d1a73cf12,07/04/2022,Vendas,Plano de Recebimento,"5,23"
273c7891-1118-4c08-8639-45e7703eb089,07/04/2022,Vendas,Plano de Recebimento,"12,1"
06387287-190e-444f-9e94-ef01816dd74f,07/04/2022,Vendas,Plano de Recebimento,"7,6"
44b0d1c6-a0b2-4eea-b428-36f8e7ff2a4b,07/04/2022,Vendas,Plano de Recebimento,"7,81"
99911685-9672-4308-8487-4d983a998355,07/04/2022,Pix Recebido,Recebimento de transferência Pix,5000
74b4cec8-ab05-4354-a740-0170bbc20ef3,07/04/2022,Vendas,Plano de Recebimento,"11,71"
e757df19-35c5-4e61-b1aa-a9972834f84c,07/04/2022,Vendas,Plano de Recebimento,"11,4"
fe7a49fa-a1a0-450b-bb01-cd8badeb75ef,07/04/2022,Vendas,Plano de Recebimento,"7,81"
0a35c90e-0934-46c9-aedc-570eaa87ff1b,07/04/2022,Vendas,Plano de Recebimento,"3,9"
a333973a-3bf4-4d70-bb50-2855b3eb3083,07/04/2022,Vendas,Plano de Recebimento,"3,8"
42cb0545-2304-4dd7-b925-1feb8d3a7fed,07/04/2022,Vendas,Plano de Recebimento,"4,88"
cbfbdd2e-77a6-4877-9cb7-3e4b7a7122af,07/04/2022,Pix Recebido,Recebimento de transferência Pix,5000
0340249f-5383-4584-9265-c4389fb52e55,07/04/2022,Vendas,Plano de Recebimento,"6,08"
64651b59-b4f1-4fdc-ad81-241dc2519301,07/04/2022,Vendas,Plano de Recebimento,"11,71"
0c392e92-f137-40e8-8456-0aa7de2390dd,07/04/2022,Vendas,Plano de Recebimento,"11,77"
f3ad5e41-687c-4c51-b6eb-a34b6136ab6c,07/04/2022,Pix Recebido,Recebimento de transferência Pix,4
03fd35a2-2ca0-48bc-802c-5e2aade37f7f,07/04/2022,Vendas,Plano de Recebimento,"3,9"
1bdb8efa-563c-4e17-8a73-cca02fb00ff3,07/04/2022,Vendas,Plano de Recebimento,"11,71"
cdb0e7da-4a9e-4abb-89a3-dbfeb480e61f,07/04/2022,Vendas,Plano de Recebimento,"7,6"
55692c4e-d352-49a5-b135-19a14b71d68b,07/04/2022,Vendas,Plano de Recebimento,"14,25"
efa2ca07-daaa-4bf1-9891-704f7e2b7e86,07/04/2022,Vendas,Plano de Recebimento,"15,13"
428a6892-d10f-4675-b386-78d917fabca1,07/04/2022,Vendas,Plano de Recebimento,"12,26"
18baf300-507e-464d-9839-5db251e61771,07/04/2022,Vendas,Plano de Recebimento,19
